code,short_name,academic_year,issue
N21,文創,113,"其他收入與其他支出決算數同為 1,920,891 元且兩者均未編列預算，性質疑為代收代付／專案轉付；該兩科目均註記附註三，惟本次僅提供 p04–p11 影像（附註三、四、五在後續未提供頁面），無法交叉核對其內容與行政管理費 208,236 元之計算基礎。"
N21,文創,113,"資產負債表流動資產項下『應收帳款淨額』本期欄為破折號（前期為 29,000 元），已依規範填 null 非 0（該欄位不在輸出 schema 內，僅供核對流動資產合計）。"
N21,文創,113,"本表無單一『本期餘絀』列，收支餘絀表分列為『本期稅前餘絀』／『所得稅費用』／『本期稅後餘絀』（所得稅費用預算數與決算數皆為破折號，填 null），已依規範照抄不合併。balance_sheet.current_surplus 之 457,305 取自資產負債表『本期餘絀』列，與收支餘絀表本期稅後餘絀一致。"
N21,文創,113,收支餘絀表之『收入』、『支出』為分段標題列，全列無任何金額，故未列入 lines（並非漏抄）。收入合計、支出合計、本期稅前餘絀、所得稅費用、本期稅後餘絀各列之執行率欄在表上為空白，填 null；教保費收入減項、延長照顧服務收入淨額、利息收入、其他收入、公共事務管理費、業務發展費、延長照顧服務支出、其他支出之執行率印為破折號，亦填 null。
N21,文創,113,『土地、建物、設施與設備之租金』一列在表上因欄寬折成兩行印刷（『土地、建物、設施與設』／『備之租金』），label 已還原為完整名稱；此科目在 111 學年度版面常不存在，本表有該列。
N21,文創,113,附註一(六) 為分列陳述『核定及實際招收總人數：分別為 78 名及 71 名』，非合併數字；核定 78 名、實際 71 名，實際招收率 91.0%。附註一(九) 載明『截至 114 年 7 月 31 日及 113 年 7 月 31 日止，員工人數均為 11 人（含教保人員 8 人）』，兩期相同。核定招收 78 名相對於教保人員 8 人，建議與官方登記資料比對。
N21,文創,113,"附註一(八) 載 4 年核定總營運成本（由家長與政府共同分攤）47,825,804 元（扣除前期餘絀處理之晉薪人事費計 46,534,555 元），年平均約 11,956,451 元，與本期收入合計預算數 12,276,576 元量級相符。"
N21,文創,113,頁面辨識依印刷頁尾核對：p04=N21-4（會計師查核報告）、p05=N21-5（資產負債表）、p06=N21-6（收支餘絀表 113.8.1~114.7.31＝本期）、p07=N21-7（收支餘絀表 112.8.1~113.7.31＝比較期，未採用）、p08=N21-8（淨值變動表）、p09=N21-9（現金流量表）、p10=N21-10（附註一、一般概況）、p11=N21-11（附註二）。檔名數字與頁尾完全一致。
N21,文創,113,"交叉驗算全數通過：流動資產合計 6,690,365、非流動資產合計 11,229,869、資產總計 17,920,234、流動負債合計 4,474,870、非流動負債合計 11,229,869、負債總額 15,704,739、餘絀總額（累積 1,758,190＋本期 457,305＝2,215,495）、資產總計＝負債總額＋餘絀總額（17,920,234）、收入合計與支出合計（預算與決算兩欄）、本期稅前餘絀（14,142,103－13,684,798＝457,305；預算 12,276,576－11,568,370＝708,206）、及 9 項有預算科目之執行率四捨五入值均相符。p09 現金流量表期末現金 5,774,757 元與資產負債表現金及銀行存款相符（期初 6,433,871 元＝前期數），營業活動淨現金流出 (659,114) 元與各流動項目變動數逐項相符；p08 淨值變動表 114/7/31 餘額（1,758,190／457,305／2,215,495）與資產負債表相符。無 1 元差異。"
N21,文創,113,"【新增稽查發現】附註五關係人交易：113學年度行政管理費揭露數 208,236 元與收支餘絀表行政管理費決算數 208,236 元相符，但與 114/7/31 其他應付款（應付受託法人）193,331 元不同（差 14,905 元），非本園 110～112 學年度一貫呈現之『三處吻合』型態（110～112 皆為行政管理費決算數＝年末應付款）；期初應付款 229,200 元加本期行政管理費 208,236 元後、期末餘額僅 193,331 元，顯示本期對受託法人之給付金額大於本期發生數，屬應付款清償之時點差異，非必然為異常，建議人工複核給付紀錄。"
N22,文仁,110,形近字判讀更正：先前依「左側偏旁為月、非貝」判為「膡」，此判準無效——「賸」字形為朕＋貝（月＋关＋貝），左偏旁本即為「月」、「貝」在右側，以左側偏旁無法分辨「賸」與「膡」。已在 N24 佳林 110 p13 與 N33 淡海 113 p14 以 12 倍放大重驗，該字右下具「貝」之分叉兩腳（「膡」為月＋朕，會有兩個月且無貝）；所引法源非營利幼兒園實施辦法第三十四條用字亦為「賸餘款」。本份原文已更正為「賸」。
N22,文仁,110,note_1(六)「核定及實際招收總人數：90名」為合併陳述，approved_capacity 與 actual_enrolment 均填90。
N22,文仁,112,"現金流量表（p9, N22-9）112.8.1~113.7.31全年投資活動之淨現金流入列為「-」（無）。但同期業務發展準備金（非流動資產）由4,303,000增至6,593,000（+2,290,000，與收支餘絀表『業務發展費』2,290,000一致），資遣費準備金由134,442增至176,853（+42,411）。依附註二(四)(五)，此二準備金均『應以專戶或定期存款方式儲存』，且資產負債表將其列於非流動資產（與流動資產之『現金及銀行存款』分開列示），理論上應有現金自營運資金移轉至專戶之流出；但現金流量表未見對應的投資活動現金流出。此為文件內部落差（現金流量表明確標示全年投資活動為'-'），非本人誤讀，前一學年度(111.8.1~112.7.31)亦是如此。"
N22,文仁,112,"附註五（p22, N22-22）揭露之『行政管理費』金額（112學年度$229,000、111學年度$124,440）與收支餘絀表列示之全年行政管理費費用完全一致；同一附註揭露之『其他應付款』（年末應付受託法人餘額，113/7/31 $229,000、112/7/31 $124,440）亦與前者完全相等，兩學年度皆然。此與本語料庫常見模式（揭露之年末應付餘額通常小於全年費用，差額為當年度已現金支付部分）不同——本案兩學年度之差額均為零，顯示委託法人之全年行政管理費兩年度皆全數未以現金支付，年底仍全額列為應付款項，值得與同機構其他學年度或同類報告比對是否為持續性作法。"
N22,文仁,112,附註二(十一)第2款下，原文將兩個子款皆編號為『(1)』（原文如此，應為(1)(2)之誤），已依原文逐字轉錄保留，判斷為原始文件編號謄寫錯誤，非抽取誤植。
N22,文仁,112,影像目錄（data/interim/pages/112/N22_文仁/）僅渲染至p16，但財務報表附註三（其他收入及支出明細）與附註五（關係人交易）實際位於原始PDF第20–22頁（原始PDF共38頁，get_text()確認為純掃描影像、無文字層）。本次抽取已依CLAUDE.md所述環境，用專案.venv（PyMuPDF）自來源PDF自行以200dpi渲染p17–p38至私有暫存目錄，並逐頁核對頁尾代號N22-17至N22-38後使用，非猜測、非套用其他園內容。建議之後補上這批頁面到正式的pages/112/N22_文仁/目錄，避免下次重複渲染。
N22,文仁,112,"資產負債表『業務發展準備金』（資產面）與『業務發展準備』（負債面）金額相符（6,593,000=6,593,000），『資遣費準備金』與『資遣費準備』亦相符（176,853=176,853），『代管財產』與『應付代管財產』相符（1,021,388=1,021,388），『購置財產』與『應付購置財產』相符（144,890=144,890）——四組資產/負債對應數字皆一致，未發現如中園113學年度案例的資產面/負債面不符情形。"
N22,文仁,112,步驟三全部驗算通過，含：流動資產合計、資產總計、資產總計=負債總額+餘絀總額、餘絀總額=累積餘絀+本期餘絀、收入合計/支出合計逐項加總、各科目執行率、淨值變動表期末餘額與資產負債表餘絀總額一致、現金流量表期末現金與資產負債表現金及銀行存款一致（皆詳見下方回報）。未發現需人工判讀的模糊數字或色彩壓字問題（p5-p9標題上方之紅色關防僅覆蓋園名裝飾性文字，未壓住任何金額欄位，故未需色彩通道分離處理）。
N22,文仁,113,頁面辨識依印刷頁碼腳註：N22-5（資產負債表）、N22-6（本期收支餘絀表，113.8.1~114.7.31）、N22-7（比較期 112.8.1~113.7.31，未採用）、N22-8（淨值變動表）、N22-9（現金流量表）、N22-10（附註一、一般概況）。
N22,文仁,113,"收支餘絀表無單一「本期餘絀」列，分為「本期稅前餘絀」/「所得稅費用」/「本期稅後餘絀」三列，已依規定分列照抄；所得稅費用預算與決算皆為破折號，填 null。資產負債表則使用「本期餘絀」436,310，與本期稅後餘絀一致。"
N22,文仁,113,"「業務發展費」決算數 2,927,000 元，預算數為破折號（未編列預算）——稽查發現，非 0。該金額恰等於資產負債表「業務發展準備金／業務發展準備」由 6,593,000 增至 9,520,000 的增額，文件內部一致。"
N22,文仁,113,"業務發展費 2,927,000 元占收入合計 14,701,958 元之 19.91%，貼近附註二(五)所述「至多提列收入總額之百分之二十」上限（上限值 2,940,392 元），差額僅 13,392 元。屬觀察事項，非矛盾。"
N22,文仁,113,"「公共事務管理費」編列預算 120,000 元但決算數為破折號（全未執行，執行率欄亦為破折號），已填 null 而非 0。"
N22,文仁,113,"資產面「業務發展準備金」與負債面「業務發展準備」金額相同（均 9,520,000），資遣費準備金／準備亦相同（均 220,228），與附註二(四)(五)之政策說明一致，無不符情形。"
N22,文仁,113,"「其他收入」1,915,580 元與「其他支出」1,915,580 元金額完全相同；「延長照顧服務收入淨額」147,170 元與「延長照顧服務支出」147,170 元亦完全相同，兩組皆為代收代付性質的對沖列，非抄錄錯誤。"
